customer_id,age,gender,region,tenure_months,credit_score,annual_income,days_since_last_login,complaints_last_year,transaction_frequency,num_products,has_current_account,has_savings_account,has_credit_card,has_mortgage,avg_transaction_value,app_usage_hours,churned
CUST12651,29,Male,Scotland,43,438,51854.03522959511,4,4,18,1,1,1,1,0,163.73175252522526,2.687052560572102,0
CUST12652,65,Female,Scotland,1,449,47110.83289580453,0,0,22,1,1,0,1,1,291.1812874341268,5.434349791746428,0
CUST12653,74,Female,South_East,71,694,35424.70380779991,0,4,26,3,1,1,0,1,108.71477251175372,6.606301116003499,0
CUST12654,39,Male,West_Midlands,109,762,40160.2922113939,2,1,6,4,1,0,1,1,346.54691663534646,2.5438835615828355,0
CUST12655,53,Female,Wales,37,458,41249.45395997406,1,7,21,5,1,1,1,0,485.7886967297499,4.177559202753028,0
CUST12656,52,Female,London,60,756,46938.90270911909,0,3,17,5,1,0,0,0,55.09023237154217,5.301956443563238,1
CUST12657,30,Female,London,90,742,64510.99548282036,2,0,6,1,1,1,1,1,242.09133661877937,4.073782373539632,0
CUST12658,41,Female,Yorkshire,118,624,41828.88549035485,1,0,18,1,1,1,0,0,206.003605528116,12.021960984837797,0
CUST12659,60,Male,Yorkshire,93,631,40776.802224058,0,0,16,3,1,0,0,0,426.3376155351131,1.648547557685012,0
CUST12660,42,Male,South_East,13,850,53487.731878521,1,0,14,1,1,1,1,1,140.0284845571303,3.9582784196449334,0
CUST12661,42,Female,East_Midlands,45,558,59793.43341521583,70,0,21,1,1,1,1,0,355.8296497986176,1.7556506630555453,0
CUST12662,53,Male,Wales,68,692,84547.41795867012,83,3,4,3,1,1,1,0,102.84966190539399,3.9891862474900517,1
CUST12663,74,Female,West_Midlands,54,694,28334.84192634688,1,0,19,4,1,0,0,0,146.96178731239658,2.1959162367907754,0
CUST12664,28,Female,Yorkshire,5,688,44624.564214716294,0,0,30,5,1,1,0,1,361.33505045025913,3.754043393053092,0
CUST12665,45,Female,Yorkshire,48,791,60548.89092821473,5,0,24,3,1,1,0,0,86.5532990942978,3.3675766795127715,0
CUST12666,31,Female,London,3,479,52737.04579581815,5,0,16,1,1,1,1,0,366.0499449784056,7.252028472764417,0
CUST12667,36,Female,Yorkshire,74,745,29669.06771598042,87,0,19,4,1,1,1,1,73.49530144805931,4.035811966187611,0
CUST12668,31,Female,Scotland,8,732,37990.04397106143,3,0,6,4,1,1,1,0,231.15990725811804,1.8891642417252286,0
CUST12669,29,Male,Wales,44,702,37546.470622967565,4,0,24,5,1,1,1,1,159.74206553718403,3.130839322624808,0
CUST12670,65,Female,South_East,29,707,62404.902117274,54,0,10,1,1,1,0,0,56.68226896399412,5.564832477007553,0
CUST12671,61,Male,London,4,691,46833.69940403382,3,3,22,3,1,1,1,0,169.13790906959596,0.8541482581566824,0
CUST12672,49,Male,North_West,9,520,33727.873470838356,44,0,19,1,1,0,1,1,185.26281446581302,9.079790899134526,0
CUST12673,67,Female,Wales,78,486,24787.39357165274,35,0,20,5,1,1,0,1,184.8653010482787,0.50319401113337,1
CUST12674,39,Female,East_Midlands,104,805,31042.46811586765,1,1,4,1,1,1,1,1,222.26708467307353,11.128793348272426,0
CUST12675,49,Female,West_Midlands,57,537,42849.84741774347,2,0,8,2,1,1,1,0,293.57464726642263,11.464320960031651,0
CUST12676,36,Male,West_Midlands,113,729,51378.29451415906,0,0,3,1,1,0,0,0,57.566307200621694,3.9795239584135604,0
CUST12677,59,Female,North_West,39,622,48370.69487454657,56,0,21,2,1,1,1,0,81.35465685321263,5.761511971306279,0
CUST12678,27,Female,London,47,661,53120.81021423683,0,0,16,1,1,1,0,0,44.837612447036435,4.400128300604475,0
CUST12679,40,Male,Wales,40,498,35694.62385259736,6,1,8,5,1,1,1,0,115.75278714269277,8.927793640202603,0
CUST12680,36,Female,Wales,113,687,92925.2223698133,1,0,19,2,1,1,1,0,70.31782714649404,5.47932863816217,0
CUST12681,43,Female,Wales,30,533,43567.20971842268,6,0,5,4,1,1,1,0,105.02282662401669,6.627466481796426,0
CUST12682,39,Male,South_West,6,670,61773.24277876049,70,0,15,1,1,0,0,0,516.4983143289883,5.830182508695386,1
CUST12683,27,Female,West_Midlands,90,397,38841.11821464351,279,0,22,2,1,1,0,0,69.8867390795036,2.8283468143927455,1
CUST12684,50,Female,East_Midlands,43,462,26464.93394000123,117,0,27,2,1,0,1,1,116.42971075514467,11.483587610150245,1
CUST12685,49,Female,Yorkshire,88,674,21046.710259284966,52,4,26,5,1,1,1,0,159.5153348015702,3.4420250142413256,1
CUST12686,40,Female,West_Midlands,84,665,17155.64295800526,15,0,19,2,1,0,1,1,63.83213587514757,4.336244547927395,0
CUST12687,18,Male,South_West,48,501,41701.92247888296,10,0,25,2,1,0,1,0,251.84630886713973,6.163457523038875,1
CUST12688,47,Male,Yorkshire,28,696,24031.882364818008,3,0,17,5,1,0,0,1,75.64451192574934,8.343851579000358,0
CUST12689,41,Female,Scotland,21,663,59598.98798332518,5,0,15,1,1,1,1,0,21.882611128922573,6.3106792216093535,1
CUST12690,54,Female,North_West,60,457,29579.78808699149,118,3,23,2,1,0,0,1,123.53453654553853,13.19210352832146,1
CUST12691,50,Male,South_West,116,482,19120.487046637467,54,0,21,4,1,0,0,0,47.686417028474345,15.013849578186765,0
CUST12692,70,Female,Scotland,39,649,23178.12649940765,2,0,17,3,1,0,1,0,38.72638517941682,5.905781661605719,0
CUST12693,30,Female,South_West,12,717,43427.813325879324,5,0,24,5,1,1,1,1,183.50651729686558,6.004195305332604,0
CUST12694,55,Female,West_Midlands,59,703,57922.12632074925,19,0,19,4,1,1,0,0,55.18683935812229,7.172799424447942,0
CUST12695,64,Female,North_West,6,556,17113.42940249908,3,0,12,1,1,1,0,1,44.49207831200392,2.3033642081390058,1
CUST12696,49,Female,East_of_England,7,523,31468.06060233281,2,2,15,3,1,0,1,0,231.64163472847312,3.071160326630082,0
CUST12697,47,Female,South_West,54,716,41936.43548569531,3,0,19,3,1,1,0,0,121.54397104681173,5.644692635250656,0
CUST12698,31,Female,South_East,84,610,37882.31765940068,2,0,23,5,1,1,1,0,47.8199799522455,5.799709285877307,0
CUST12699,32,Male,South_West,71,737,23702.15915647189,8,0,19,1,1,0,1,1,116.3361370914147,7.73309522828523,0
CUST12700,50,Male,London,79,638,44617.539962166506,50,0,21,2,1,1,0,1,294.346830265804,5.288072301160426,1
CUST12701,48,Female,Yorkshire,113,637,66898.9504697038,10,0,3,3,1,1,1,0,53.25674832630223,7.626723244786783,0
CUST12702,72,Male,London,99,629,17879.752945082128,39,0,7,1,1,1,0,0,172.03115453482897,1.3138356027684015,0
CUST12703,50,Female,South_West,29,695,36952.475134775224,4,4,5,5,1,0,1,0,196.3069994772858,3.3803020495801817,0
CUST12704,52,Female,Yorkshire,111,486,43397.21496857899,42,0,4,3,1,1,1,0,75.92056794814643,15.356644826894748,1
CUST12705,55,Female,Wales,17,678,39356.96049126968,5,3,21,4,1,1,1,0,146.56134227627362,4.3714862979210105,1
CUST12706,71,Female,Wales,102,548,31380.745859064107,4,0,17,1,1,1,1,0,116.34028580644734,1.9175665784403018,0
CUST12707,28,Male,North_West,2,686,42110.86067610069,1,2,18,1,1,0,1,1,221.81203232382134,4.961229018938466,0
CUST12708,65,Male,North_West,5,661,78940.09796346177,10,0,16,1,1,1,0,1,101.16265833129597,4.334691581358113,1
CUST12709,29,Female,West_Midlands,22,441,66387.9849891488,3,0,19,4,1,0,1,1,163.2549333125803,2.3161434713053533,1
CUST12710,45,Female,North_West,25,645,42111.248999941694,1,0,25,1,1,1,0,0,202.85614491280307,5.751280394922091,0
CUST12711,43,Female,West_Midlands,61,701,29975.341197542406,5,0,16,2,1,1,0,1,198.8520848324413,3.058086193034717,0
CUST12712,44,Male,Wales,113,723,54534.881050784286,2,0,4,5,1,1,1,0,92.32812076804939,7.874698044221617,0
CUST12713,23,Male,South_West,70,775,24208.88795541611,49,0,21,5,1,0,1,1,331.433169541345,9.287179808991436,1
CUST12714,47,Male,Yorkshire,77,791,53553.1833976161,5,0,23,1,1,1,1,1,71.43613314954825,2.7253884936345285,0
CUST12715,65,Female,North_West,14,632,36388.972445936975,0,6,14,5,1,0,0,1,121.80200616371555,8.872218587813762,0
CUST12716,48,Male,East_of_England,110,679,32569.389120028438,0,4,23,3,1,1,0,0,375.837714307132,4.583320481997223,0
CUST12717,65,Male,West_Midlands,91,658,22178.404923633065,5,1,18,4,1,0,1,0,163.6079568674132,0.3816488886445527,0
CUST12718,31,Male,East_Midlands,71,793,23707.55834349362,8,0,6,3,1,1,1,1,166.3196388069483,1.538074623266569,0
CUST12719,25,Male,South_West,3,696,27106.916474327794,97,2,17,2,1,1,1,0,604.1942333814134,5.26927841795366,1
CUST12720,19,Female,South_East,30,674,16178.879556228952,1,0,17,5,1,1,1,1,107.21617531687144,3.064071554867161,0
CUST12721,60,Female,Yorkshire,117,727,15000.0,2,0,21,1,1,1,0,0,102.88700493141562,1.095481740471823,0
CUST12722,23,Male,Yorkshire,39,613,42167.68751203558,1,0,6,3,1,0,1,0,97.51888580978286,2.8148265718181387,0
CUST12723,21,Male,London,119,629,22110.068536522806,6,0,26,3,1,1,0,0,101.61273683280216,1.6289788883739842,0
CUST12724,58,Female,Scotland,57,497,28699.86042216621,30,0,23,3,1,1,1,0,44.276623775849785,1.3227101243129429,0
CUST12725,33,Female,London,117,608,35799.06132887871,1,1,24,3,1,1,1,0,148.41517888573867,8.857554451461697,0
CUST12726,62,Male,London,75,565,53475.65140562968,2,2,24,4,1,1,1,0,542.8777615912301,1.0350870975142337,0
CUST12727,38,Female,South_East,107,666,40382.24537014184,6,5,16,3,1,1,0,0,379.468081673467,1.0893430066874472,1
CUST12728,34,Female,Yorkshire,26,654,54355.904572595595,8,0,14,1,1,1,0,0,36.75747590324958,5.797598784037739,1
CUST12729,31,Male,Yorkshire,30,678,36110.23394010166,102,0,19,3,1,1,1,1,53.38679505900151,0.2628072607072724,0
CUST12730,49,Male,West_Midlands,42,690,32349.232804714182,8,0,3,3,1,1,1,0,143.79344855571262,3.159128866872145,0
CUST12731,56,Male,Scotland,103,714,31490.573239608428,0,0,23,2,1,0,1,0,153.74415026120815,3.5279166480211,0
CUST12732,65,Male,West_Midlands,91,627,45674.81005058751,1,0,20,2,1,1,0,0,76.13598800824222,0.9288531493025886,0
CUST12733,33,Female,Yorkshire,82,700,21306.511210231743,4,0,23,3,1,1,1,0,247.46479921443247,2.3640124166674075,0
CUST12734,65,Female,East_Midlands,23,700,39262.49914990996,57,0,18,2,1,1,0,0,108.75550362788007,5.067170905129776,1
CUST12735,74,Male,East_of_England,112,597,26827.660612337244,0,0,23,3,1,0,1,1,46.31622355839248,2.2012340354371154,0
CUST12736,20,Male,South_West,96,709,54120.2742657327,39,1,15,5,1,1,1,0,26.33778058890356,3.478601430707864,1
CUST12737,51,Male,Wales,73,710,31206.12520500377,40,3,30,4,1,1,1,1,224.02619370244747,2.106060504617739,0
CUST12738,19,Male,North_West,77,674,44845.72030129803,37,0,22,5,1,1,1,1,269.6785914999064,9.286887216610928,1
CUST12739,72,Male,Wales,92,764,42105.19806190099,7,0,17,4,1,1,1,1,150.48401155141715,6.914193467625793,0
CUST12740,45,Female,Yorkshire,95,715,26918.884115491943,3,0,17,5,1,0,0,1,49.660961784317834,5.483376787812082,0
CUST12741,45,Male,Wales,56,664,36097.17783234688,8,0,24,2,1,0,0,1,174.049535079838,3.761436623455226,1
CUST12742,33,Female,South_East,67,736,58488.96266784796,5,0,16,3,1,1,1,0,221.86331114228324,15.730260973335863,0
CUST12743,19,Female,South_West,31,775,54156.57027733025,8,0,26,2,1,1,1,0,101.42133512480912,1.9190464058643364,0
CUST12744,35,Male,North_West,54,634,40957.79900535541,86,0,20,4,1,0,0,1,34.285805213910656,7.689453104082075,0
CUST12745,34,Male,North_West,49,455,32372.305417627813,0,0,22,1,1,1,1,0,53.092388413531026,3.4861274527913064,0
CUST12746,25,Male,East_Midlands,13,737,15651.494396867754,8,2,19,4,1,0,1,1,127.88969650081104,5.5720547285445985,0
CUST12747,54,Female,West_Midlands,74,506,73079.78445025282,2,0,25,5,1,1,1,0,136.56791734816014,6.763883028934021,0
CUST12748,31,Female,Scotland,66,477,32921.72879108143,2,2,3,4,1,1,1,1,89.54510119733813,0.48179543483603826,0
CUST12749,50,Male,West_Midlands,58,466,15216.710420013946,7,1,19,4,1,1,1,1,148.95623472438405,4.057250972039977,0
CUST12750,49,Male,South_East,72,711,47161.73638439805,78,0,6,4,1,1,1,0,345.36193563407073,10.708263976784881,1
CUST12751,55,Female,South_East,87,522,52348.84748004131,170,0,19,1,1,1,0,0,17.149514174541643,0.873202727611607,0
CUST12752,22,Male,South_East,102,478,32284.0715132203,49,0,15,2,1,1,1,0,14.801427394777015,1.1867808918584986,0
CUST12753,38,Female,East_of_England,51,733,23233.850984148427,0,0,22,3,1,1,1,0,158.5857909769285,3.543099262966864,0
CUST12754,41,Male,Scotland,40,759,31129.138499409608,113,1,6,1,1,0,1,0,116.98415283223514,1.516211652351063,1
CUST12755,71,Male,North_West,47,472,33509.811169554465,8,2,25,4,1,1,0,0,130.68064852270555,9.092966468233106,0
CUST12756,62,Female,London,98,649,17545.759627407806,1,0,21,4,1,1,1,0,294.5411393830592,7.929311304918782,0
CUST12757,18,Male,West_Midlands,110,672,39149.929840828954,110,0,19,4,1,1,0,0,43.19889153127583,3.7670983165018512,1
CUST12758,49,Female,Wales,36,735,50919.64442179392,68,0,7,4,1,0,0,0,62.56335614463148,13.170465523914512,1
CUST12759,55,Female,London,115,500,49588.1966293251,87,0,20,2,1,1,0,0,241.58145718068118,5.180784120454295,1
CUST12760,22,Female,West_Midlands,79,669,28853.98890425121,3,0,19,3,1,0,1,1,61.68557326265811,8.006241704571217,0
CUST12761,46,Male,East_Midlands,50,710,80826.39184111421,110,0,17,4,1,1,1,1,76.661721760783,3.523723200816242,1
CUST12762,51,Female,West_Midlands,67,498,29590.481155118832,4,3,22,1,1,1,0,0,52.23746877901587,2.0055700682591624,0
CUST12763,54,Female,East_of_England,22,705,23980.596735994626,0,0,4,5,1,1,1,0,36.207789346810216,5.198641026801525,0
CUST12764,64,Male,East_of_England,58,580,58564.302545104765,7,0,20,1,1,0,1,0,161.73737807790943,6.520484439663753,0
CUST12765,39,Male,East_of_England,80,721,60113.05947022595,30,0,28,3,1,1,1,0,105.89678954775825,2.4839072058681517,0
CUST12766,28,Male,East_of_England,56,614,39472.39497047639,3,0,16,5,1,1,0,0,47.200881515769595,14.046606135594931,0
CUST12767,38,Female,Wales,102,656,40692.76348840954,1,1,26,1,1,0,1,1,65.21349755219731,0.13538611201343434,0
CUST12768,53,Female,West_Midlands,96,711,23496.121423127795,50,0,22,3,1,0,0,0,245.1126180973623,3.800505439077054,0
CUST12769,54,Male,South_West,108,847,28790.970669858918,0,0,14,4,1,1,0,0,203.60038964417296,2.8015138799398653,0
CUST12770,53,Male,West_Midlands,33,417,54936.11542282584,65,0,22,4,1,1,1,0,171.32555932093368,1.9499619062438478,1
CUST12771,21,Female,East_of_England,113,737,36025.539504024084,2,0,19,1,1,0,1,1,72.24038735477127,4.1749930929311825,0
CUST12772,41,Female,North_West,85,754,21654.143345720728,0,0,16,2,1,1,0,0,177.48177562516562,7.360148469587687,0
CUST12773,56,Male,Wales,81,746,69257.66878158583,3,0,18,3,1,0,1,0,42.21032781077578,1.2234943279050638,0
CUST12774,45,Male,West_Midlands,31,693,58343.33253909692,0,0,1,4,1,1,1,0,107.53085945389631,2.944166429355618,0
CUST12775,52,Female,Scotland,18,661,38328.524512644675,4,1,6,4,1,1,1,1,188.01804043315641,7.21507096195392,1
CUST12776,27,Female,London,113,655,31759.670112255208,2,2,20,1,1,1,1,0,366.09501107153005,2.1667934568286804,0
CUST12777,58,Female,London,70,732,40290.189714907836,54,0,22,3,1,0,0,0,55.431268573473766,1.2396413006660008,0
CUST12778,65,Male,West_Midlands,113,680,42707.410399613356,0,2,18,2,1,1,1,0,501.2749420541271,4.946308533043494,0
CUST12779,50,Male,East_Midlands,110,626,59272.3770834636,110,0,20,3,1,1,1,0,15.108312250893357,2.1257987105970337,0
CUST12780,65,Male,South_East,12,556,44460.93223291668,31,0,20,3,1,1,1,1,78.59992838999672,2.4810683869047936,1
CUST12781,57,Female,South_West,73,469,77341.09984819734,3,0,19,3,1,1,1,0,142.68900854405277,10.75780231278921,0
CUST12782,19,Male,London,109,650,25550.751361557373,19,1,23,1,1,1,1,1,328.6748473557698,2.4672401465908966,0
CUST12783,35,Male,Scotland,91,656,45436.55507253388,3,1,17,3,1,1,1,1,34.92394395032892,5.785915019880199,0
CUST12784,60,Female,South_West,25,454,74855.91028363134,0,0,22,3,1,1,1,0,61.294444967772776,2.8950800769478926,1
CUST12785,41,Male,Scotland,9,723,22029.428526941334,6,0,16,1,1,1,1,1,149.59360737570512,10.422272312996807,0
CUST12786,36,Female,Yorkshire,52,558,40102.83124162751,61,0,16,1,1,0,1,0,126.95858266707472,1.0804732655911335,1
CUST12787,44,Female,Wales,56,511,48725.80161784545,32,0,14,1,1,0,1,0,218.7206558791318,1.5002030311166683,1
CUST12788,18,Male,North_West,53,703,27051.421397578375,3,0,19,1,1,0,1,1,299.32841490660775,2.0972742144973475,0
CUST12789,66,Male,Yorkshire,88,510,33540.200144051305,8,0,19,2,1,1,1,1,151.52489223391234,9.949134692994013,0
CUST12790,35,Female,North_West,29,442,57881.65962470662,5,0,20,2,1,1,0,0,53.21291822896506,2.5428721988793823,0
CUST12791,57,Male,Yorkshire,111,713,31695.847688220998,0,0,20,5,1,1,1,0,172.1520680393228,13.27194600239416,0
CUST12792,46,Male,London,101,686,42129.65989738888,36,1,17,3,1,1,0,0,96.2473896768225,1.954446210993831,0
CUST12793,23,Female,Wales,90,747,44356.71105478711,40,0,12,3,1,1,1,1,14.66927571488028,4.591300596228233,1
CUST12794,28,Male,North_West,36,742,29542.989982429695,6,0,25,2,1,1,1,0,207.02569840756468,1.1880922469064699,0
CUST12795,23,Male,Yorkshire,20,666,31069.26889628814,66,0,26,4,1,0,1,0,20.12252883004886,8.695612024417487,0
CUST12796,26,Male,North_West,9,463,47592.42124532074,12,0,27,4,1,1,0,0,112.74621844087768,8.045776525047131,1
CUST12797,66,Male,Wales,52,672,30694.606379511268,27,0,19,5,1,1,1,0,121.68417857871131,5.514546430820668,0
CUST12798,71,Female,West_Midlands,47,650,23956.75327781797,0,0,26,4,1,1,0,0,74.69857821422197,4.942993602955253,1
CUST12799,23,Female,North_West,61,597,32805.18584059481,76,0,3,5,1,1,0,0,133.41677094350007,5.127921172333085,0
CUST12800,22,Male,South_West,38,524,54923.540115043834,3,0,19,4,1,0,1,0,308.923542373573,2.031301627843635,1
CUST12801,49,Male,West_Midlands,73,757,45730.992923420876,11,1,14,5,1,1,1,0,74.50523185325983,4.428183064006399,0
CUST12802,49,Female,Scotland,14,661,34809.87636740715,44,0,21,1,1,1,0,0,383.1900133579624,7.46122392673578,1
CUST12803,29,Male,North_West,86,727,25349.143720815096,31,0,18,3,1,0,0,1,66.12235828347555,5.5573650549902744,0
CUST12804,73,Male,Yorkshire,81,509,48872.20238805969,12,0,19,4,1,1,0,0,162.72156528155384,3.4190247995034513,1
CUST12805,53,Female,East_Midlands,15,741,23805.16240379398,12,0,20,3,1,1,1,1,82.7502267409683,3.270023034617369,0
CUST12806,46,Female,North_West,23,677,63730.46760629476,0,5,6,5,1,0,1,1,69.74436689494554,3.6925125667512786,1
CUST12807,68,Female,London,19,554,36977.020680406604,96,3,22,4,1,0,1,1,80.4640133861905,11.878901624432782,1
CUST12808,38,Female,South_West,105,541,42570.36241525114,0,0,3,5,1,1,0,1,98.80564455639303,10.844426696215914,0
CUST12809,18,Male,Yorkshire,102,670,38724.2787185395,50,0,19,1,1,1,0,0,70.2349492502035,2.1548796042357847,0
CUST12810,47,Female,London,9,705,43226.03354086667,0,0,20,1,1,0,1,1,211.82292502608996,1.790300109124916,0
CUST12811,61,Female,Wales,77,728,49650.14577019271,83,0,14,4,1,1,0,0,126.22294963680501,6.968597937093732,1
CUST12812,50,Male,East_of_England,109,655,26813.4580444957,63,0,7,4,1,1,0,0,261.5120196347004,7.038020597659925,0
CUST12813,53,Female,London,111,537,21683.869563541975,7,2,4,4,1,1,0,0,95.51311735351028,3.2458827442566647,1
CUST12814,47,Male,South_East,37,694,72428.68397613127,5,1,20,5,1,1,0,0,43.69026365782092,1.9714638624664858,0
CUST12815,57,Male,East_Midlands,79,384,18955.427466951547,98,0,23,5,1,1,1,0,69.85891698990974,8.92006018612891,0
CUST12816,19,Female,East_of_England,106,624,16312.944545472854,2,1,13,3,1,1,0,0,64.2952310352188,9.708116028681065,0
CUST12817,37,Female,North_West,6,467,35541.48394445162,9,0,22,5,1,1,0,0,111.90399179119991,0.28589137964571976,1
CUST12818,27,Male,South_West,82,715,57271.333632755995,2,0,12,1,1,0,1,0,96.25961241477327,2.585890262320137,0
CUST12819,44,Male,Wales,87,554,36461.17733030138,63,0,23,5,1,1,1,0,312.0177663036375,4.114560436605634,0
CUST12820,33,Male,East_Midlands,34,729,80679.07816634026,8,0,14,4,1,1,0,0,199.31179359752454,1.7841625648019455,0
CUST12821,31,Female,Wales,72,761,31783.637894650354,105,1,4,1,1,1,0,0,42.140113971838204,7.589204265484194,1
CUST12822,26,Male,London,93,641,18971.12245270734,2,1,2,3,1,1,1,0,136.9180796639283,6.933702305272621,0
CUST12823,36,Male,Yorkshire,71,644,36013.49785676176,5,1,15,1,1,0,1,0,75.9946931874538,1.6914707515318557,0
CUST12824,74,Male,East_Midlands,85,750,29721.63901691706,9,1,18,3,1,1,1,1,169.49073613256192,6.019535228398169,0
CUST12825,46,Male,Scotland,2,463,40435.88998792667,1,0,22,4,1,0,1,0,67.34726451737247,1.2722125274997562,0
CUST12826,53,Male,London,5,697,61368.13766195805,40,0,22,4,1,1,1,1,74.25247895455418,4.334418540131532,0
CUST12827,44,Female,Wales,79,740,42451.997975703445,5,0,21,5,1,1,1,1,72.23822683056258,2.5801209071674442,0
CUST12828,33,Male,South_West,99,731,42167.49876682026,30,0,25,5,1,1,1,0,145.65996211687388,3.4943875143745635,1
CUST12829,35,Female,Scotland,93,744,61173.30576992088,8,0,22,2,1,1,1,0,135.6806383952255,3.087400869198172,0
CUST12830,49,Male,London,17,707,50530.71537687016,11,0,8,4,1,1,1,1,139.45535085787773,8.99580074605113,1
CUST12831,20,Female,East_Midlands,98,776,44160.17242669631,3,0,20,4,1,1,1,0,39.521369694616745,2.9532539140532883,0
CUST12832,62,Male,Yorkshire,77,793,33129.1330813113,1,4,27,1,1,0,1,0,148.1904307479885,3.3991673842195915,0
CUST12833,70,Male,Yorkshire,36,562,54443.77541180367,106,1,23,3,1,0,1,1,102.17304394321744,7.317569360930584,0
CUST12834,71,Male,East_of_England,89,773,51341.44326199973,1,0,15,5,1,1,1,0,274.6296777477569,4.003388472758901,0
CUST12835,73,Female,East_Midlands,111,753,35303.21256004819,4,0,18,2,1,1,1,0,189.3595343419707,6.667981897128094,0
CUST12836,42,Male,East_of_England,92,772,49290.358652640694,0,0,16,1,1,1,1,1,207.113166244872,9.895701344153528,0
CUST12837,65,Female,South_East,67,667,45224.982007546096,10,1,20,3,1,1,1,0,105.06570520636289,1.9230911736416154,0
CUST12838,39,Female,Wales,92,458,65161.63149367464,2,0,23,1,1,0,0,0,72.97914225482893,5.700007620148368,0
CUST12839,53,Female,North_West,16,651,17542.58241391291,2,0,5,5,1,1,0,0,92.09096741285302,5.467892314567263,0
CUST12840,42,Female,East_Midlands,119,485,47657.311266782504,13,0,19,4,1,0,1,0,95.33136656753601,3.3649533714596735,0
CUST12841,55,Male,South_West,6,618,40153.825122506394,13,1,25,4,1,0,0,1,34.757211315000454,4.746833080984187,1
CUST12842,27,Male,East_Midlands,66,624,49972.05668003887,7,1,17,5,1,1,0,0,89.17983633606329,16.255509607821274,1
CUST12843,29,Female,South_East,47,732,15519.348140390492,1,1,5,4,1,0,1,1,258.5394636376995,6.062473812096898,1
CUST12844,48,Male,South_East,79,726,31173.733554667462,2,0,24,4,1,1,0,0,129.08061079479054,2.502120600874174,0
CUST12845,74,Female,East_Midlands,2,708,40407.433758896834,101,0,20,5,1,0,1,1,32.485445445839595,3.4389994332012623,0
CUST12846,58,Male,East_Midlands,43,623,22743.121602861596,59,0,17,2,1,1,0,0,163.95537000763036,7.566719728932374,1
CUST12847,18,Female,Wales,118,736,36250.87438487067,1,0,17,4,1,1,0,0,40.516462831943954,3.525524020001276,0
CUST12848,54,Female,South_West,45,658,47052.216845892464,5,0,18,3,1,0,0,0,83.99051001696841,7.501801394707391,0
CUST12849,60,Male,London,40,645,29419.16966759475,7,0,17,5,1,1,1,0,60.45712875870546,1.109733250386443,0
CUST12850,44,Female,Wales,108,702,33722.890777680295,4,0,19,3,1,0,1,1,27.183976268778043,4.132410518137282,0
CUST12851,65,Female,Wales,100,611,51667.19706267959,55,0,16,3,1,0,1,0,135.26336032457115,4.860306959660987,1
CUST12852,44,Male,South_West,117,683,54679.982415315935,50,0,19,1,1,1,0,0,106.36460399619494,12.962852379728018,1
CUST12853,60,Male,South_East,66,747,23162.345714550473,61,0,3,4,1,1,0,1,373.29053457688866,17.70257194041472,1
CUST12854,20,Male,Wales,43,452,33043.33474574643,4,0,14,5,1,1,1,0,79.05105597860059,8.303849170167924,1
CUST12855,62,Female,London,6,732,16481.709190007303,103,0,23,5,1,1,1,1,242.32708671902122,4.862144279815146,1
CUST12856,70,Male,East_Midlands,30,507,36712.2087736969,70,0,22,1,1,0,1,0,70.4050019462452,1.906955361749618,1
CUST12857,46,Male,Yorkshire,60,687,55622.95745854884,8,0,14,1,1,0,0,0,159.38529364554103,1.720936824866127,0
CUST12858,27,Female,Wales,59,727,42943.149059941396,0,2,2,2,1,1,1,1,129.8002171653257,6.380811516412589,0
CUST12859,72,Female,Yorkshire,78,714,38188.33465355511,4,0,7,2,1,0,1,0,196.1769887440243,5.611967604113825,0
CUST12860,37,Female,East_Midlands,80,726,15000.0,0,0,25,5,1,0,1,0,189.41425601393294,7.614972982659777,0
CUST12861,25,Female,London,74,752,54113.6992238439,1,0,23,5,1,1,1,1,140.63460817159094,1.631500606639777,0
CUST12862,73,Male,Wales,73,720,33733.14216756324,0,0,7,1,1,1,1,0,137.1406115889561,0.5214811706863647,0
CUST12863,54,Male,Yorkshire,119,645,57174.64436422792,90,0,5,2,1,1,0,0,645.9937089487145,5.78615917499259,0
CUST12864,70,Male,Scotland,72,553,42048.00059001954,7,7,21,4,1,1,0,0,15.875552636251404,8.940864901787798,0
CUST12865,33,Female,Yorkshire,112,799,50374.801763949545,1,3,19,2,1,1,1,0,254.44849906567643,9.932177651845715,0
CUST12866,31,Male,North_West,103,674,68437.02763645143,0,3,28,5,1,1,1,1,135.9937206744456,4.600086438116704,1
CUST12867,30,Female,London,21,475,38669.91908105703,5,0,27,1,1,0,1,0,140.49999276002998,8.748334929872119,1
CUST12868,38,Male,East_of_England,78,644,56233.96975964753,5,3,21,4,1,0,1,0,91.12924647404245,5.524092550075611,0
CUST12869,46,Male,London,33,628,22215.330000192098,3,3,6,2,1,1,0,1,78.36643794465792,7.446285913016549,0
CUST12870,27,Female,North_West,76,735,48787.6019262575,33,0,18,5,1,1,0,1,176.08534063301093,2.8014001660176246,0
CUST12871,62,Male,London,13,607,17831.788358910955,87,3,22,1,1,1,0,1,221.62422928967922,3.625724854138542,0
CUST12872,20,Female,West_Midlands,59,691,39651.98201964822,3,1,10,2,1,1,0,0,88.7775538657887,5.537505756351443,1
CUST12873,29,Male,Wales,35,662,29311.85909810685,1,0,1,5,1,1,1,0,98.50833846664938,3.611267099272034,1
