customer_id,age,gender,region,tenure_months,credit_score,annual_income,num_products,products_held,has_current_account,has_savings_account,has_credit_card,has_mortgage,avg_transaction_value,transaction_frequency,complaints_last_year,days_since_last_login,app_usage_hours,churned,churn_reason
CUST14100,49,Female,Yorkshire,78,695,59570.30267846494,4,"Personal Loan,Current Account,Business Account,Credit Card",1,0,1,0,147.29668862212327,15,1,96.98965818500284,8.639223098251069,0,N/A
CUST14101,67,Female,West Midlands,4,826,33359.48443437547,3,"Mortgage,Current Account,Savings Account",1,1,0,1,269.2777095261419,8,0,49.058480771346275,8.423176950900302,0,N/A
CUST14102,73,Female,North West,77,847,58421.23163537455,3,"Current Account,Savings Account,Credit Card",1,1,1,0,153.4220405843425,12,0,5.718033642374872,7.959936828354316,0,N/A
CUST14103,67,Male,South West,65,639,69518.03774754592,3,"Investment,Savings Account,Mortgage",0,1,0,1,188.0773855059381,17,0,17.94315002064579,10.329196126847652,0,N/A
CUST14104,47,Male,London,39,599,22904.648699102414,2,"Personal Loan,Savings Account",0,1,0,0,63.82695558741748,8,0,123.60647825078351,4.518933946768659,0,N/A
CUST14105,67,Male,London,20,577,24604.054390472644,2,"Investment,Insurance",0,0,0,0,159.5766401590232,13,0,9.057401751675945,7.564948793044212,0,N/A
CUST14106,70,Male,London,190,723,73216.68765138907,3,"Savings Account,Credit Card,Business Account",0,1,1,0,59.616495987409344,14,0,8.293528976073155,3.353083285571782,0,N/A
CUST14107,59,Female,South East,75,777,23767.513360067034,3,"Savings Account,Business Account,Current Account",1,1,0,0,34.04038908678622,16,1,11.126630396425517,1.5821183301568316,0,N/A
CUST14108,45,Female,London,170,850,33837.393713609374,5,"Personal Loan,Mortgage,Current Account,Business Account,Investment",1,0,0,1,53.17239984231443,16,0,73.77099150809953,1.2268376285795592,0,N/A
CUST14109,41,Female,London,44,777,15000.0,3,"Savings Account,Mortgage,Current Account",1,1,0,1,229.74150366090484,15,0,24.88474667757934,2.9397033703350135,0,N/A
CUST14110,21,Female,Scotland,116,505,43779.50324153681,3,"Current Account,Personal Loan,Savings Account",1,1,0,0,162.01228811652126,11,0,5.491159356236944,4.42296517284162,0,N/A
CUST14111,35,Female,East Midlands,87,745,23613.592575778413,4,"Mortgage,Credit Card,Personal Loan,Business Account",0,0,1,1,59.10774820903941,15,0,26.07018634921728,4.837136469111383,0,N/A
CUST14112,40,Female,North West,171,737,73877.49108914135,2,"Mortgage,Insurance",0,0,0,1,77.76119181136848,17,0,29.66824420671306,3.7200212770023597,0,N/A
CUST14113,40,Female,Scotland,112,795,15000.0,2,"Investment,Savings Account",0,1,0,0,78.1615280916642,11,0,8.30781950684026,6.020162394416806,0,N/A
CUST14114,79,Female,Yorkshire,178,535,54781.744968054234,3,"Personal Loan,Business Account,Mortgage",0,0,0,1,103.86115103291738,9,0,9.820291339528877,3.2443012006674232,0,N/A
CUST14115,69,Female,London,164,672,23363.55028389051,3,"Insurance,Current Account,Mortgage",1,0,0,1,103.17752887234256,12,1,30.222727508502516,6.898364806505091,0,N/A
CUST14116,68,Male,South East,215,545,45303.32107047,2,"Business Account,Insurance",0,0,0,0,59.58838213013009,16,0,9.903769582418448,7.326881146300862,0,N/A
CUST14117,27,Male,North West,171,850,24686.09149176869,3,"Insurance,Mortgage,Business Account",0,0,0,1,56.300803411423466,12,0,10.017244485525651,0.7232012626021638,0,N/A
CUST14118,43,Male,West Midlands,63,699,61000.370868045866,2,"Savings Account,Investment",0,1,0,0,132.5007898591127,14,1,7.032909079903041,6.136289537226668,0,N/A
CUST14119,59,Male,North West,54,813,27717.892142796194,4,"Current Account,Investment,Savings Account,Insurance",1,1,0,0,35.40985891307168,14,0,19.49051895123851,5.236002842349824,0,N/A
CUST14120,33,Female,South West,187,617,59161.460820653694,3,"Insurance,Savings Account,Credit Card",0,1,1,0,178.18285599317068,9,0,15.946766249519316,4.439165594486939,0,N/A
CUST14121,48,Male,East Midlands,227,545,17374.88836328143,3,"Business Account,Insurance,Credit Card",0,0,1,0,169.82340581954438,13,0,6.238206289858522,2.0552066637735984,0,N/A
CUST14122,19,Male,East Midlands,111,645,66522.42382609435,3,"Savings Account,Current Account,Personal Loan",1,1,0,0,244.8497393716441,8,1,18.34205345988643,3.0073559325908077,0,N/A
CUST14123,69,Female,South West,129,565,20165.561547649548,2,"Investment,Insurance",0,0,0,0,306.7773165313343,24,0,27.855992461919108,3.5073082702054004,0,N/A
CUST14124,18,Female,Wales,172,643,36445.37934429149,4,"Personal Loan,Savings Account,Current Account,Mortgage",1,1,0,1,40.49182259602695,15,0,7.809130243699929,3.302192137673651,0,N/A
CUST14125,72,Female,North West,57,676,60895.797911202404,4,"Mortgage,Savings Account,Credit Card,Business Account",0,1,1,1,207.85853916919177,16,1,145.1567868258754,6.068598698216178,0,N/A
CUST14126,31,Male,South West,2,666,44828.05968330829,2,"Insurance,Credit Card",0,0,1,0,74.9168743536638,14,0,10.448944176222561,3.124183631357419,0,N/A
CUST14127,82,Male,East Midlands,173,641,40652.90914976226,4,"Investment,Credit Card,Insurance,Business Account",0,0,1,0,22.22955408980562,17,0,16.359632011784193,4.97567085454297,0,N/A
CUST14128,57,Male,Yorkshire,125,777,36947.154167184126,2,"Insurance,Savings Account",0,1,0,0,12.089771679479975,23,2,2.89064718408738,8.251562673121143,0,N/A
CUST14129,46,Female,East Midlands,7,597,36211.46709118793,3,"Credit Card,Business Account,Investment",0,0,1,0,118.04259898402533,11,0,27.3123730651738,14.052554918408923,0,N/A
CUST14130,38,Female,London,229,566,30980.12732161838,1,Business Account,0,0,0,0,92.53130404159671,22,0,11.523336481864273,4.368798059293055,0,N/A
CUST14131,71,Male,Wales,209,645,31203.130803956818,3,"Business Account,Personal Loan,Investment",0,0,0,0,314.5866961802178,12,2,39.54752983050378,7.166177586359704,0,N/A
CUST14132,81,Female,East Midlands,204,618,66802.86475956421,3,"Credit Card,Business Account,Current Account",1,0,1,0,53.159346637090415,19,0,48.163648030369075,5.839253148842961,0,N/A
CUST14133,34,Female,London,239,670,63836.26945823177,3,"Investment,Personal Loan,Business Account",0,0,0,0,116.48018627374336,12,0,9.398350285466565,4.006806470249692,0,N/A
CUST14134,71,Male,South East,117,616,19254.926499900346,3,"Credit Card,Insurance,Current Account",1,0,1,0,160.91110147054184,12,0,9.75239062027294,11.464501009358777,0,N/A
CUST14135,21,Female,East of England,71,698,30549.13527481664,3,"Credit Card,Mortgage,Current Account",1,0,1,1,129.05428708707177,18,0,9.607083676047445,4.3539534832282225,0,N/A
CUST14136,83,Female,Yorkshire,175,615,39236.39750128799,2,"Credit Card,Investment",0,0,1,0,338.22897250209445,9,1,16.233189695819576,4.822977875451666,0,N/A
CUST14137,30,Male,London,200,585,39100.61113582345,3,"Current Account,Mortgage,Personal Loan",1,0,0,1,151.22858482456775,14,0,4.87126052887612,0.7777629734541945,0,N/A
CUST14138,69,Female,London,230,660,25578.329655484853,3,"Business Account,Savings Account,Current Account",1,1,0,0,96.67063999001691,16,0,15.137204554448449,2.5203391325664453,0,N/A
CUST14139,23,Female,East Midlands,201,798,53849.931997926935,3,"Current Account,Mortgage,Investment",1,0,0,1,67.64406057037444,16,0,37.26161354973652,2.8888242823448715,0,N/A
CUST14140,84,Male,London,84,611,17916.856618352173,2,"Mortgage,Business Account",0,0,0,1,165.8137873786162,15,0,7.264657770565121,3.5225658759617224,0,N/A
CUST14141,69,Male,West Midlands,194,779,19805.409841522276,3,"Business Account,Savings Account,Personal Loan",0,1,0,0,495.2361742958054,13,0,13.210067331517186,4.558236968861887,0,N/A
CUST14142,23,Female,London,58,546,36516.60626775769,2,"Investment,Savings Account",0,1,0,0,71.63334100537891,18,0,8.814684325198133,3.7823742280241652,0,N/A
CUST14143,23,Female,East of England,21,746,60219.54447643632,2,"Credit Card,Investment",0,0,1,0,316.81033879757115,15,0,21.241984535117393,7.290164752407557,0,N/A
CUST14144,46,Male,London,70,601,42416.44641963128,2,"Credit Card,Current Account",1,0,1,0,70.15944830176126,13,0,12.164732413655098,1.1443462753368723,0,N/A
CUST14145,80,Female,London,26,484,20573.349688479877,3,"Mortgage,Current Account,Insurance",1,0,0,1,88.6813437721801,15,0,9.979468723677295,4.2612121908036205,0,N/A
CUST14146,44,Male,West Midlands,106,702,24040.879937648882,5,"Mortgage,Credit Card,Insurance,Current Account,Investment",1,0,1,1,211.55912952517886,14,0,34.61564210688104,8.468655008076182,0,N/A
CUST14147,81,Male,London,136,665,34918.629474977046,1,Insurance,0,0,0,0,130.76675545430308,25,0,47.4580615990899,5.302089463554448,0,N/A
CUST14148,67,Male,London,1,582,22346.66060632337,4,"Current Account,Insurance,Business Account,Personal Loan",1,0,0,0,124.05358574347946,7,1,4.327235742274244,4.295583393932918,0,N/A
CUST14149,76,Female,East of England,65,519,33564.012535110756,4,"Savings Account,Credit Card,Personal Loan,Business Account",0,1,1,0,269.6844354277757,5,0,11.149330598586202,10.628159426084025,0,N/A
CUST14150,59,Male,East of England,112,808,70336.08037916393,4,"Current Account,Savings Account,Mortgage,Investment",1,1,0,1,55.300871892603745,10,0,21.73157146324698,3.9461096172274828,0,N/A
CUST14151,74,Female,North West,16,629,34485.38671553551,3,"Savings Account,Business Account,Current Account",1,1,0,0,338.32634100898997,20,0,13.956961180347406,2.556791429602707,0,N/A
CUST14152,81,Female,East of England,74,523,47425.36531253753,2,"Current Account,Personal Loan",1,0,0,0,93.4609013356726,15,0,15.758781694071182,11.969019355109221,0,N/A
CUST14153,58,Female,London,49,613,63057.92952219728,2,"Investment,Savings Account",0,1,0,0,108.80069387835393,16,0,10.55380978182369,3.148704617583812,0,N/A
CUST14154,23,Female,London,113,850,24912.082517701314,3,"Mortgage,Credit Card,Insurance",0,0,1,1,96.45192883153601,10,0,34.58523881184959,1.6706158866681362,0,N/A
CUST14155,40,Female,London,83,655,60465.64190838058,1,Mortgage,0,0,0,1,139.17888974274672,10,0,20.444310252325593,2.5405846413231092,0,N/A
CUST14156,35,Male,London,16,567,103266.00110561927,4,"Personal Loan,Credit Card,Investment,Mortgage",0,0,1,1,94.89739757220961,11,0,19.74924528795687,2.29970529476416,0,N/A
CUST14157,18,Male,Yorkshire,236,582,39836.214057067475,4,"Business Account,Investment,Insurance,Current Account",1,0,0,0,113.74460987445723,17,1,10.432213981544795,11.109476304533683,0,N/A
CUST14158,58,Female,Wales,23,794,22448.53393260788,2,"Personal Loan,Current Account",1,0,0,0,215.8760175536306,11,0,12.0178690192058,2.6674036505330916,0,N/A
CUST14159,63,Female,South East,13,399,58926.64131024246,3,"Mortgage,Current Account,Insurance",1,0,0,1,128.479103951861,13,0,15.977342386200663,0.8523053303043927,0,N/A
CUST14160,25,Male,South West,81,395,37711.20867163578,3,"Current Account,Personal Loan,Savings Account",1,1,0,0,115.75081279153859,13,0,11.021495635567947,12.284488550199688,0,N/A
CUST14161,84,Female,West Midlands,191,586,45716.21734505764,3,"Mortgage,Current Account,Credit Card",1,0,1,1,191.17406152438238,10,0,25.05496634094617,1.829996988991966,0,N/A
CUST14162,65,Male,East Midlands,144,602,20318.121771040038,3,"Investment,Insurance,Credit Card",0,0,1,0,106.0003784432615,10,3,44.5404487667018,9.079241158115424,0,N/A
CUST14163,71,Male,London,103,488,43202.96499202578,3,"Personal Loan,Business Account,Investment",0,0,0,0,137.72680518683507,6,0,44.11554380046221,1.4053331821355193,0,N/A
CUST14164,45,Female,London,69,657,21048.85450900691,1,Personal Loan,0,0,0,0,209.13642608644494,16,0,108.1228995756494,10.344068803221782,0,N/A
CUST14165,35,Male,London,231,717,36760.36195332327,2,"Credit Card,Business Account",0,0,1,0,11.603345694734742,15,0,13.290511975273308,8.242479515920868,0,N/A
CUST14166,42,Female,East Midlands,134,783,69858.26504374588,2,"Mortgage,Business Account",0,0,0,1,34.14671279569058,17,0,33.10621428013084,0.03218473929163551,0,N/A
CUST14167,34,Male,East of England,125,645,45637.76775078821,4,"Savings Account,Personal Loan,Credit Card,Business Account",0,1,1,0,67.89004923458387,14,0,25.54231880836678,2.349805694723734,0,N/A
CUST14168,51,Male,East Midlands,22,672,58527.15453632951,3,"Credit Card,Business Account,Personal Loan",0,0,1,0,48.59367831448506,21,1,62.06064947235336,7.532539504774491,0,N/A
CUST14169,20,Male,South East,219,808,21792.650098006765,3,"Current Account,Savings Account,Credit Card",1,1,1,0,224.7449767968084,12,0,1.724936085293152,0.3868322964618586,0,N/A
CUST14170,20,Female,East of England,109,636,16435.142170298768,2,"Mortgage,Investment",0,0,0,1,175.23927763364003,10,1,58.411567575645606,4.641735630248585,0,N/A
CUST14171,81,Female,London,81,734,73190.93414944144,3,"Savings Account,Investment,Insurance",0,1,0,0,61.292707933645204,17,0,32.64061451124225,1.019026431000357,0,N/A
CUST14172,25,Female,London,188,677,35877.26544696587,4,"Business Account,Credit Card,Mortgage,Investment",0,0,1,1,292.0142797129039,18,1,45.169608489493115,16.0760867148494,0,N/A
CUST14173,52,Female,East of England,181,621,47910.2761223955,2,"Investment,Savings Account",0,1,0,0,11.008566343150614,19,0,24.41572025803468,2.665980098599766,0,N/A
CUST14174,77,Male,London,123,638,52653.76530517984,1,Current Account,1,0,0,0,208.5992933856915,17,0,15.05957853335686,0.42300651497344954,0,N/A
CUST14175,73,Male,East Midlands,33,749,37458.22662334559,3,"Insurance,Business Account,Credit Card",0,0,1,0,297.8460697964599,13,0,14.01962386250417,8.439989584781271,0,N/A
CUST14176,72,Female,London,155,683,45189.483238543115,2,"Credit Card,Mortgage",0,0,1,1,135.4926431381727,18,0,15.662628598128292,12.013397869304175,0,N/A
CUST14177,33,Female,London,19,632,25270.099451783826,2,"Savings Account,Current Account",1,1,0,0,103.12027935828323,15,0,24.24197127806356,0.9364665407864747,0,N/A
CUST14178,35,Male,West Midlands,127,772,72404.79194852848,4,"Savings Account,Mortgage,Personal Loan,Investment",0,1,0,1,42.25365104679881,17,0,67.01421428768415,0.30246756267172986,0,N/A
CUST14179,40,Female,London,18,596,84107.44663535352,2,"Current Account,Savings Account",1,1,0,0,71.46418014674535,21,0,19.413150724191294,2.6715831909296432,0,N/A
CUST14180,55,Male,West Midlands,189,675,21588.008740269903,3,"Personal Loan,Savings Account,Business Account",0,1,0,0,187.3280892554502,14,0,2.7993714476360188,2.373893755519844,0,N/A
CUST14181,55,Male,Scotland,232,657,24905.647340522828,3,"Savings Account,Current Account,Business Account",1,1,0,0,197.82468063886512,18,0,40.94352095625176,5.756915005555722,0,N/A
CUST14182,36,Female,North West,165,579,38967.164423412236,2,"Current Account,Investment",1,0,0,0,135.0406123559926,17,1,49.54245871450593,3.9530445469373476,0,N/A
CUST14183,82,Female,West Midlands,93,679,26677.42014261425,2,"Personal Loan,Savings Account",0,1,0,0,51.694094966649715,14,2,17.49172825376305,4.935965096090494,0,N/A
CUST14184,83,Female,South West,155,708,59225.25259028696,2,"Credit Card,Insurance",0,0,1,0,40.20928623973338,24,0,17.986585850385776,7.694219588524382,0,N/A
CUST14185,73,Male,South West,6,509,84218.92703965567,3,"Current Account,Savings Account,Mortgage",1,1,0,1,18.201083742169487,11,1,12.46392559522413,9.905778811640104,0,N/A
CUST14186,65,Male,Northern Ireland,229,544,29082.736383087242,2,"Savings Account,Personal Loan",0,1,0,0,55.55165659705684,16,0,16.05395679352211,5.295631213917974,0,N/A
CUST14187,44,Female,West Midlands,160,556,39461.13818963149,3,"Current Account,Personal Loan,Credit Card",1,0,1,0,570.666317227993,15,1,26.5986013938439,1.1163249047426143,0,N/A
CUST14188,56,Female,North West,168,582,20384.248550157015,3,"Current Account,Business Account,Mortgage",1,0,0,1,35.10565628943575,13,1,3.290957445118088,2.125761940588991,0,N/A
CUST14189,20,Male,East Midlands,121,656,82473.55420175284,3,"Savings Account,Mortgage,Current Account",1,1,0,1,212.13767726476013,15,1,7.054129502921198,3.4117324912351106,0,N/A
CUST14190,27,Female,South East,67,846,44211.35155095086,2,"Insurance,Investment",0,0,0,0,184.85192083800342,9,1,73.5345702275846,7.3842899858929245,0,N/A
CUST14191,70,Male,South West,228,684,51518.20158344287,3,"Personal Loan,Credit Card,Business Account",0,0,1,0,64.00021472908541,15,2,18.98441342207712,0.31613111854609244,0,N/A
CUST14192,74,Female,Yorkshire,151,849,82562.09322090444,1,Credit Card,0,0,1,0,256.454733368958,9,0,24.577280727639888,2.28030826546663,0,N/A
CUST14193,38,Male,West Midlands,234,604,52816.013676241826,2,"Insurance,Investment",0,0,0,0,38.58832274389521,17,1,6.134114771511495,2.5285363595136223,0,N/A
CUST14194,57,Male,North West,125,757,39468.680358451,2,"Investment,Insurance",0,0,0,0,154.93518828642004,19,0,4.128652701751191,4.682100000004266,0,N/A
CUST14195,35,Female,Scotland,185,446,23380.978764931006,1,Insurance,0,0,0,0,57.530185050221846,12,0,6.115289525662906,6.33225029526459,0,N/A
CUST14196,34,Female,North West,181,769,20790.26184369879,4,"Mortgage,Insurance,Investment,Current Account",1,0,0,1,29.338922662295147,23,0,37.65639172892793,4.010552603466364,0,N/A
CUST14197,74,Male,London,97,557,150000.0,4,"Insurance,Credit Card,Business Account,Personal Loan",0,0,1,0,118.76788593422908,18,0,21.786903938878275,2.5544409142348394,0,N/A
CUST14198,23,Female,West Midlands,15,536,87496.19396114745,3,"Savings Account,Personal Loan,Business Account",0,1,0,0,121.61301166738994,14,0,43.476329498070996,1.2260818279366301,0,N/A
CUST14199,77,Male,London,36,695,29867.911219619316,3,"Current Account,Personal Loan,Credit Card",1,0,1,0,67.90586694281448,13,0,8.42968412709132,6.964542935624445,0,N/A
CUST14200,61,Female,London,135,793,49914.595166398765,5,"Business Account,Personal Loan,Current Account,Mortgage,Savings Account",1,1,0,1,89.13166944500826,14,0,6.076750297802283,0.696265709621141,0,N/A
CUST14201,83,Female,East of England,161,657,108297.60691610038,3,"Mortgage,Insurance,Credit Card",0,0,1,1,234.36508322157255,14,1,23.91189732144827,7.631948088631548,0,N/A
CUST14202,58,Female,Yorkshire,93,688,33549.80979665839,3,"Savings Account,Insurance,Current Account",1,1,0,0,209.3708175137072,21,1,5.498253480692044,2.2477920693771303,0,N/A
CUST14203,34,Female,West Midlands,137,569,35768.26531625326,4,"Credit Card,Savings Account,Insurance,Investment",0,1,1,0,235.67429752846755,10,1,3.7967876145400012,8.356148160618664,0,N/A
CUST14204,78,Female,North West,156,748,53729.29441066713,2,"Mortgage,Personal Loan",0,0,0,1,176.45249129035847,11,0,10.15433464940528,5.903331640569855,0,N/A
CUST14205,69,Female,Scotland,197,791,17441.762763953197,2,"Insurance,Credit Card",0,0,1,0,136.1716815157889,13,0,30.172384113186858,7.639908847327313,0,N/A
CUST14206,60,Female,West Midlands,234,735,44203.441997450114,5,"Mortgage,Business Account,Investment,Insurance,Credit Card",0,0,1,1,84.48741862909058,10,0,15.775533179838105,8.690085030149815,0,N/A
CUST14207,42,Male,East of England,209,568,23677.617788275133,2,"Current Account,Insurance",1,0,0,0,83.06426665200254,15,1,25.635927129860136,9.065922629029076,0,N/A
CUST14208,75,Female,Yorkshire,93,451,21878.68853799759,2,"Investment,Savings Account",0,1,0,0,37.88715771581613,20,0,23.383063293731137,6.459735123772906,0,N/A
CUST14209,80,Female,East of England,128,700,26722.989426476626,1,Credit Card,0,0,1,0,153.90042603482084,20,0,87.64499484689352,2.044938685700001,0,N/A
CUST14210,78,Male,London,153,741,36740.00122858934,3,"Savings Account,Business Account,Personal Loan",0,1,0,0,162.30196385700475,18,2,20.253021677697916,8.234135629913165,0,N/A
CUST14211,22,Female,London,217,724,45505.823645589044,5,"Business Account,Current Account,Investment,Savings Account,Mortgage",1,1,0,1,120.95703357620658,12,0,44.90281036186713,2.95529641287931,0,N/A
CUST14212,23,Female,West Midlands,150,716,18144.386034195224,2,"Savings Account,Credit Card",0,1,1,0,223.59342068156656,20,1,11.357075283907161,6.263642148686971,0,N/A
CUST14213,74,Male,West Midlands,96,654,22619.594209006824,3,"Savings Account,Credit Card,Mortgage",0,1,1,1,184.26871369783888,15,2,13.059788462862898,5.718749330664771,0,N/A
CUST14214,47,Male,London,154,652,38329.93086162386,1,Mortgage,0,0,0,1,137.6498812690507,13,0,127.62070665998638,4.903682399923684,0,N/A
CUST14215,64,Female,London,184,572,19095.56597977858,1,Personal Loan,0,0,0,0,210.63514619668197,7,0,39.63711436522626,9.153816052254784,0,N/A
CUST14216,30,Male,London,159,710,38885.94335668758,3,"Mortgage,Current Account,Business Account",1,0,0,1,131.9056984731478,15,0,10.329073068904083,3.4176591614421348,0,N/A
CUST14217,24,Female,London,223,574,58984.24835936265,3,"Insurance,Mortgage,Current Account",1,0,0,1,26.4123331994173,23,0,98.79315116601691,12.65947084236333,0,N/A
CUST14218,19,Male,North West,152,626,48698.841075921104,2,"Savings Account,Business Account",0,1,0,0,87.16510270229416,18,0,34.562831829786084,4.063238316687617,0,N/A
CUST14219,58,Male,London,53,560,41022.28435941138,3,"Business Account,Mortgage,Credit Card",0,0,1,1,210.68814937356842,22,0,20.773323594767213,4.699788452423547,0,N/A
CUST14220,48,Male,East Midlands,174,782,23913.628119995104,4,"Personal Loan,Investment,Credit Card,Savings Account",0,1,1,0,116.63982228560094,4,1,22.429104593328354,3.3192817486060666,0,N/A
CUST14221,78,Male,South East,35,508,52721.85211701073,3,"Savings Account,Personal Loan,Credit Card",0,1,1,0,52.36786964243194,9,0,14.1994488855365,8.907401055484161,0,N/A
CUST14222,25,Male,North West,46,589,68934.26293528124,3,"Current Account,Mortgage,Investment",1,0,0,1,249.63883002420533,28,1,19.197965143009053,0.5603406542442384,0,N/A
CUST14223,38,Female,West Midlands,35,613,42330.46156828364,3,"Investment,Credit Card,Personal Loan",0,0,1,0,7.552131851337149,10,1,4.11902573095637,10.368816394359456,0,N/A
CUST14224,53,Female,London,232,768,19861.88422472745,3,"Mortgage,Credit Card,Business Account",0,0,1,1,241.4316427475408,18,0,18.073368527406515,6.095727116887163,0,N/A
CUST14225,46,Female,Yorkshire,201,504,40793.46888700224,2,"Insurance,Mortgage",0,0,0,1,225.5894546329474,19,0,16.135269222336312,0.08375652165307933,0,N/A
CUST14226,29,Female,East of England,148,761,46918.449015206636,3,"Savings Account,Insurance,Credit Card",0,1,1,0,49.34684389898219,15,0,17.878904560620107,8.678727039035397,0,N/A
CUST14227,80,Male,North West,102,684,49826.15619814169,2,"Business Account,Mortgage",0,0,0,1,187.98093066234713,15,0,32.83332517586177,2.3552358959330957,0,N/A
CUST14228,48,Female,London,183,594,34489.73463893632,1,Current Account,1,0,0,0,30.24160458851145,15,0,21.604548159525848,11.128134055453138,0,N/A
CUST14229,25,Male,South East,109,624,36779.907572916745,2,"Current Account,Insurance",1,0,0,0,113.63191878679896,15,0,4.553860707508534,9.894034067782552,0,N/A
CUST14230,57,Male,East of England,6,608,49796.979274697915,3,"Credit Card,Insurance,Personal Loan",0,0,1,0,235.1343638459389,12,0,61.02519984971552,0.7552425888427867,0,N/A
CUST14231,65,Male,East of England,156,706,47495.63121452234,4,"Current Account,Savings Account,Business Account,Mortgage",1,1,0,1,276.6650113177915,11,0,79.6374923682759,7.750647512450063,0,N/A
CUST14232,74,Female,Yorkshire,194,515,15000.0,5,"Investment,Savings Account,Personal Loan,Credit Card,Current Account",1,1,1,0,151.2943241328016,12,1,9.01357675092803,1.1214664014114066,0,N/A
CUST14233,24,Male,North West,63,550,34316.22961938358,2,"Credit Card,Business Account",0,0,1,0,50.372947809749874,18,2,9.567655538845607,2.374377434651069,0,N/A
CUST14234,53,Female,South East,146,529,103193.37831501703,2,"Business Account,Insurance",0,0,0,0,360.38048225455,24,0,17.058297719846653,4.998244806879917,0,N/A
CUST14235,75,Female,London,180,371,55641.007850319285,4,"Savings Account,Mortgage,Credit Card,Insurance",0,1,1,1,92.22700653577618,11,0,1.4198545877003048,5.950216237441925,0,N/A
CUST14236,50,Female,Scotland,104,690,23683.45941425196,3,"Business Account,Current Account,Investment",1,0,0,0,85.10491389056729,14,0,30.74849573542174,16.61293560100059,0,N/A
CUST14237,84,Female,North West,106,466,34712.89795611168,2,"Mortgage,Insurance",0,0,0,1,381.8355453460823,16,1,41.51068757824997,5.889478843486811,0,N/A
CUST14238,38,Female,South East,88,499,53481.837145922625,4,"Savings Account,Credit Card,Investment,Business Account",0,1,1,0,73.53592393097657,13,1,17.554442576825522,3.538855446496569,0,N/A
CUST14239,68,Male,London,126,686,60992.064145503624,3,"Investment,Mortgage,Current Account",1,0,0,1,45.26390823109279,20,0,8.272600224724226,2.031795953688346,0,N/A
CUST14240,27,Male,South East,203,753,20936.245736863897,2,"Insurance,Mortgage",0,0,0,1,66.54799107303396,16,0,10.412222609042653,1.6599287674441865,0,N/A
CUST14241,79,Female,London,79,805,35427.6674773955,4,"Business Account,Savings Account,Insurance,Credit Card",0,1,1,0,90.67202586888162,11,1,17.919652245845818,5.694508310637745,0,N/A
CUST14242,78,Male,East Midlands,112,629,58540.65298632211,3,"Savings Account,Mortgage,Credit Card",0,1,1,1,120.22504531767107,15,1,21.878458116541413,3.1908927599316983,0,N/A
CUST14243,27,Male,London,205,641,53301.31839073199,1,Current Account,1,0,0,0,116.93838605111003,19,0,30.342034183836596,5.864510271684958,0,N/A
CUST14244,50,Female,South East,59,669,24516.233525507905,3,"Mortgage,Credit Card,Savings Account",0,1,1,1,216.21900041777715,15,1,3.5808892268617862,4.198490830548937,0,N/A
CUST14245,84,Male,Yorkshire,194,563,24972.433548624685,2,"Credit Card,Mortgage",0,0,1,1,40.771352452458224,16,0,12.134221018509194,2.62795171286996,0,N/A
CUST14246,28,Female,East of England,107,753,62936.9126733647,2,"Current Account,Personal Loan",1,0,0,0,220.80843551958597,14,0,10.009071355475845,3.3676201935156436,0,N/A
CUST14247,66,Male,London,56,769,61268.08436490874,2,"Investment,Current Account",1,0,0,0,297.3790982910281,9,1,42.3668601698217,5.073270675692073,0,N/A
CUST14248,46,Female,West Midlands,84,494,25622.388105147904,4,"Insurance,Investment,Credit Card,Business Account",0,0,1,0,309.72930949972164,18,0,4.254040367368086,5.616166013896288,0,N/A
CUST14249,28,Male,London,163,444,25316.71200223479,2,"Credit Card,Current Account",1,0,1,0,504.308185531459,13,0,26.07417946982829,1.7659495716412041,0,N/A
CUST14250,38,Male,London,130,739,29096.042385421868,4,"Credit Card,Investment,Current Account,Business Account",1,0,1,0,44.00066178197787,14,0,17.266623147987666,1.9533380433436467,0,N/A
CUST14251,55,Male,South East,59,508,28909.930788009606,3,"Personal Loan,Mortgage,Insurance",0,0,0,1,258.017468066245,16,0,24.699834936016828,5.247895528408968,0,N/A
CUST14252,63,Female,London,150,654,36595.378508716276,4,"Mortgage,Current Account,Savings Account,Investment",1,1,0,1,134.7310975479093,13,0,10.239206162229891,2.3279869574407703,0,N/A
CUST14253,73,Female,East Midlands,41,653,95021.08869294346,1,Personal Loan,0,0,0,0,111.03611027443152,11,0,12.854317138114613,0.809508233588687,0,N/A
CUST14254,50,Male,South West,160,681,19980.395965447133,2,"Investment,Current Account",1,0,0,0,19.860252823105682,5,0,29.82024553719196,7.845513268868065,0,N/A
CUST14255,59,Male,South West,181,614,60818.752551785976,4,"Personal Loan,Investment,Insurance,Credit Card",0,0,1,0,62.95492964975869,9,0,12.972951647782006,3.9433281363193027,0,N/A
CUST14256,74,Male,East Midlands,101,774,16018.876436853885,3,"Investment,Personal Loan,Savings Account",0,1,0,0,64.37354538485525,12,0,36.376531675052604,4.517043995127655,0,N/A
CUST14257,30,Male,London,9,754,53825.15157074671,2,"Personal Loan,Savings Account",0,1,0,0,128.77903778335613,14,0,1.3813650278047107,4.89457640856302,0,N/A
CUST14258,60,Male,East of England,153,504,97654.74306519821,2,"Current Account,Business Account",1,0,0,0,109.00588080667427,14,0,5.439720578808189,4.5922611715975945,0,N/A
